,cmpdname,isosmiles,target
2598,3-Hydroxy-2-methylbenzoic Acid,CC1=C(C=CC=C1O)C(=O)O,1
2599,Unii-Q99G5ZE5U5,CCCC1=C(NN(C1=O)C2=CC=CC=N2)C3=CC=CC=C3.Cl,1
2600,"2,3-Dimethoxy-5-methyl-6-(3-methylbut-2-enyl)benzene-1,4-diol",CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)C,1
2601,Deferoxamine mesylate,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,1
2602,unnamed,CSCC1(O)CCCCC1,0
2603,2/'-Deoxyadenosine 5/'-triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,1
2604,Estrone,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,1
2605,Deoxyribose 1-phosphate,C1[C@@H]([C@H](OC1OP(=O)(O)O)CO)O,1
2606,unnamed,Cc1cc(O)n2cnnc2n1,0
2607,unnamed,Brc1ncnc2c1ncn2C1CCCS1,0
2608,1h-Benzimidazole-2-sulfonamide,C1=CC=C2C(=C1)NC(=N2)S(=O)(=O)N,1
2609,unnamed,CC(C)(CO)C(O)C(=O)NCCCO,0
2610,D-malate,C([C@H](C(=O)O)O)C(=O)O,1
2611,unnamed,NCCCS(=O)(=O)O,0
2612,unnamed,Oc1cccc2cccnc12,0
2613,"3-[(2E,5Z)-2-[[3-(2-carboxyethyl)-5-[(Z)-(3-ethenyl-4-methyl-5-oxopyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methylidene]-5-[(4-ethenyl-3-methyl-5-oxopyrrol-2-yl)methylidene]-4-methylpyrrol-3-yl]propanoic acid",CC\\1=C(/C(=C/C2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)[O-])/N/C1=C\\C4=NC(=O)C(=C4C)C=C)CCC(=O)[O-],1
2614,Andrographis Paniculata,C[C@@]12CCC(C(C1CCC(=C)[C@H]2C/C=C/3\\C(COC3=O)O)(C)CO)O,1
2615,Coenzyme Q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C,1
2616,unnamed,CC1=CC(=O)Nc2ccccc2S1,0
2617,5-(azetidin-3-ylamino)-2-methyl-~{N}-[(1~{R})-1-[3-[5-[[[(3~{R})-oxolan-3-yl]amino]methyl]thiophen-2-yl]phenyl]ethyl]benzamide,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@@H]5CCOC5,1
2618,N-[(1S)-1-(3-chlorophenyl)ethyl]acetamide,C[C@@H](C1=CC(=CC=C1)Cl)NC(=O)C,1
2619,(s)-Atrolactic acid,C[C@](C1=CC=CC=C1)(C(=O)O)O,1
2620,4-Aminosalicylic acid,C1=CC(=C(C=C1N)O)C(=O)O,1
2621,unnamed,OC1CC(O)OC(c2ccccc2)C1,0
2622,Methylprednisolone hemisuccinate,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O,1
2623,unnamed,CN1C(=O)Cc2ccccc21,0
2624,Sulfapyridine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,1
2625,2-deoxy-D-ribofuranose 5-phosphate(2-),C1[C@@H]([C@H](OC1O)COP(=O)([O-])[O-])O,1
2626,"3-(4-oxo-4,5-dihydro-1H-imidazol-3-ium-5-id-5-yl)propanoate",C1=NC(=C(N1)CCC(=O)[O-])O,1
2627,Isoxanthopterin,C1=NC2=C(NC1=O)N=C(NC2=O)N,1
2628,4-Hydroxyphenyl acetate,CC(=O)OC1=CC=C(C=C1)O,1
2629,coenzyme A(4-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCS)O,1
2630,Angiotensin (1-5),CC[C@H](C)[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N,1
2631,NADPH,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1
2632,XTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)NC(=O)NC2=O,1
2633,unnamed,Sc1nnc(S)c2[nH]cnc12,0
2634,Prazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,1
2635,unnamed,O=S1(=O)CCCCS1,0
2636,Azithromycin Monohydrate,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O.O,1
2637,(2S)-2-phenylpropane-1-sulfonamide,C[C@H](CS(=O)(=O)N)C1=CC=CC=C1,1
2638,unnamed,Cc1noc2c1NC(=O)OCC2,0
2639,protoheme IX,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)[O-])C)CCC(=O)[O-].[Fe],1
2640,unnamed,NC(=O)C(F)(F)C(N)=O,0
2641,"propan-2-yl (2S)-2-[[[(2R,3R,4R,5R)-5-[2-amino-6-(methylamino)purin-9-yl]-4-fluoro-3-hydroxy-4-methyloxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate;sulfuric acid",C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4.OS(=O)(=O)O,1
2642,unnamed,CC(C(=O)O)C(C)(C)C(=O)O,0
2643,2-(3-chlorophenyl)-N-(4-methylpyridin-3-yl)acetamide,CC1=C(C=NC=C1)NC(=O)CC2=CC(=CC=C2)Cl,1
2644,unnamed,CCC(C)C(CC)C(=O)NC(N)=O,0
2645,unnamed,CCCCNC(=N)NC(=N)N,0
2646,unnamed,CNCC(=O)c1ccc(O)c(O)c1,0
2647,unnamed,N=C1NC2OC(CO)C(O)C2O1,0
2648,unnamed,CC(C)(C)c1ccc(N=O)cc1,0
2649,unnamed,COC1=NC2=NCCN2C(OC)=N1,0
2650,unnamed,N#CC(Sc1ccccc1)c1ccccc1,0
2651,N-(4-hydroxyphenyl)-3-phenylpropanamide,C1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)O,1
2652,unnamed,O=Nc1ccc(O)cc1,0
2653,Galactose-uridine-5'-diphosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O,1
2654,5-Methoxybenzo[d]thiazol-2-amine,COC1=CC2=C(C=C1)SC(=N2)N,1
2655,N-(2-methoxy-5-methylphenyl)glycinamide,CC1=CC(=C(C=C1)OC)NC(=O)CN,1
2656,unnamed,OCC(O)C(Cl)CCl,0
2657,unnamed,O=C(CO)C1CC2C=CC1C2,0
2658,Carboxyaminoimidazole ribotide,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)O,1
2659,N-(4-methylpyridin-3-yl)acetamide,CC1=C(C=NC=C1)NC(=O)C,1
2660,unnamed,CCOC(=O)C1(C)CCCC1N,0
2661,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,1
2662,unnamed,CCC1(CC)COP(=S)(S)OC1,0
2663,unnamed,C=C(C)C(=O)NC(=N)NC#N,0
2664,2-amino-N-(3-chloro-2-methylphenyl)acetamide,CC1=C(C=CC=C1Cl)NC(=O)CN,1
2665,"N,1-dimethyl-N-(propan-2-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",CC(C)N(C)C1=NC=NC2=C1C=NN2C,1
2666,unnamed,CCC(F)(C(N)=O)C(=O)O,0
2667,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide,CCN1C=C(C=N1)NC(=O)C2CCC2,1
2668,GDP-4-keto-6-deoxymannose,C[C@@H]1C(=O)[C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O,1
2669,5-phospho-beta-D-ribosylaminium(1-),C([C@@H]1[C@H]([C@H]([C@@H](O1)[NH3+])O)O)OP(=O)([O-])[O-],1
2670,unnamed,O=C(O)CCCCCCCCCCCC(=O)O,0
2671,unnamed,CCOC(=O)C(C)P(=O)(OC)OC,0
2672,2'-Deoxyinosine triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1
2673,"6-O-phosphonato-D-glucono-1,5-lactone(2-)",C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)OP(=O)([O-])[O-],1
2674,unnamed,COc1ccc2c(ccc(=O)n2C)c1,0
2675,unnamed,NC(=O)NC(=O)c1ccco1,0
2676,unnamed,O=c1oc2ccccc2cc1Cl,0
2677,dTDP-alpha-D-glucose,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,1
2678,unnamed,N=C(N)NN=CC(Cl)(Cl)Cl,0
2679,Guanosine-5'-diphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,1
2680,Cyclic AMP,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,1
2681,unnamed,NCC=C1C2CC3CC(C2)CC1C3,0
2682,9Z-octadecenoic acid (d5),[2H]C([2H])([2H])C([2H])([2H])CCCCCC/C=C\\CCCCCCCC(=O)O,1
2683,unnamed,CC(C)N1CCOC12CCCC2,0
2684,"N-[(3R)-1,1-dioxo-1lambda~6~-thiolan-3-yl]-N-methyl-N'-propan-2-ylurea",CC(C)NC(=O)N(C)[C@@H]1CCS(=O)(=O)C1,1
2685,unnamed,CC(C=NNC(=N)N)=NNC(=N)N,0
2686,unnamed,COc1cc2ccccc2ccc1=NO,0
2687,1-(2-Aminoethyl)-3-phenylurea,C1=CC=C(C=C1)NC(=O)NCCN,1
2688,"(2S,4R,5S)-2,4,5,6-tetrahydroxy-3-oxohexanoate",C([C@@H]([C@H](C(=O)[C@@H](C(=O)[O-])O)O)O)O,1
2689,Essential amino acids,CC[C@H](C)[C@@H](C(=O)O)N.C[C@H]([C@@H](C(=O)O)N)O.CC(C)C[C@@H](C(=O)O)N.CC(C)[C@@H](C(=O)O)N.CSCC[C@@H](C(=O)O)N.C1=CC=C(C=C1)C[C@@H](C(=O)O)N.C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N.C(CCN)C[C@@H](C(=O)O)N,1
2690,unnamed,CN1CCC(c2ccccc2)C(O)C1,0
2691,2-methylbutanoyl-CoA(4-),CCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2692,unnamed,CN(C)CCOCn1nnc2ccccc21,0
2693,unnamed,Nc1nccc(CCc2ccccc2)n1,0
2694,unnamed,C=CCCCN1C(=O)CCC1=O,0
2695,unnamed,c1snnc1-c1cnns1,0
2696,Moxifloxacin hydrochloride,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl,1
2697,Tafenoquine,CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC,1
2698,Teprotide,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@@H]7CCC(=O)N7,1
2699,unnamed,N=C1NC2(CS1)CSC(=N)N2,0
2700,Cozaar,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],1
2701,"(10R,11S,13R,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10-methyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-13-carbaldehyde",C[C@]12CCC(=O)C=C1CCC3C2[C@H](C[C@]4(C3CC[C@@H]4C(=O)CO)C=O)O,1
2702,unnamed,CSc1nc(N)nc(N)n1,0
2703,unnamed,O=CNC=Cc1ccccc1O,0
2704,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)",C[C@@H]([C@H](C)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2705,unnamed,CCN(CC)[Se]c1ccccc1,0
2706,unnamed,CC(C#N)N(C(C)C#N)N(C)C,0
2707,"(5S)-4,5,6-trihydroxy-2,3-dioxohexanoic acid",C([C@@H](C(C(=O)C(=O)C(=O)O)O)O)O,1
2708,unnamed,O=S1OCCO1,0
2709,(S)-climbazole,CC(C)(C)C(=O)[C@@H](N1C=CN=C1)OC2=CC=C(C=C2)Cl,1
2710,Triazavirin,CSC1=NN2C(=C(N=NC2=N1)[N+](=O)[O-])[O-].O.O.[Na+],1
2711,unnamed,CCOc1ccc(N)c(S)c1,0
2712,CID 46783527,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3C2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
2713,"9-Fluoranyl-3-propan-2-yl-5,6-dihydrobenzo[b][1]benzothiepine",CC(C)C1=CC2=C(C=C1)SC3=C(CC2)C=CC(=C3)F,1
2714,Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,1
2715,2-(N-Morpholino)ethanesulfonic acid,C1COCCN1CCS(=O)(=O)O,1
2716,unnamed,O=C1CSCc2sccc21,0
2717,D-Glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,1
2718,unnamed,Oc1cnnc2c(F)cccc12,0
2719,unnamed,ClC1CCC2OOC1O2,0
2720,unnamed,CP1(=S)CC(Cl)=C2CCCCC21,0
2721,4-methyl-N-phenylpiperazine-1-carboxamide,CN1CCN(CC1)C(=O)NC2=CC=CC=C2,1
2722,3-Oxohexadecanoyl-CoA,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2723,unnamed,Cc1ncc2c(c1O)COC2=O,0
2724,Nicotinate mononucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O,1
2725,L-Gulonolactone,C([C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O,1
2726,unnamed,O=C1NC(=O)C2(CC2)N1,0
2727,unnamed,CCC1(CC)SCC(=O)NC1=O,0
2728,"2-trans,6-trans-Farnesyl diphosphate(3-)",CC(=CCC/C(=C/CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)C,1
2729,Methionine,CSCC[C@@H](C(=O)O)N,1
2730,Lenalidomide,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,1
2731,Isavuconazonium,C[C@@H](C1=NC(=CS1)C2=CC=C(C=C2)C#N)[C@](CN3C=[N+](C=N3)C(C)OC(=O)N(C)C4=C(C=CC=N4)COC(=O)CNC)(C5=C(C=CC(=C5)F)F)O,1
2732,Nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],1
2733,"(1S,2S)-2-[[(2S)-2-[[(1S,2S,4S)-2-bicyclo[2.2.1]hept-5-enyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@@H]3C[C@H]2C=C3,1
2734,unnamed,Cc1noc2nccnc12,0
2735,"4-[(3R)-3-fluoropiperidin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine",C1C[C@H](CN(C1)C2=NC=NC3=C2C=CN3)F,1
2736,4-Hydroxy-2-oxoglutarate(1-),[H+].C(C(C(=O)[O-])O)C(=O)C(=O)[O-],1
2737,unnamed,COC1OCC(N)C(O)C1O,0
2738,unnamed,OC1CC2C=CCC(C1)C2,0
2739,unnamed,C1SSCC2=C1CSSC2,0
2740,unnamed,NC(=O)C(N)C(F)c1ccccc1,0
2741,Senicapoc,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)C(=O)N,1
2742,(2R)-2-ammonio-4-(2-formamidophenyl)-4-oxobutanoate,C1=CC=C(C(=C1)C(=O)C[C@H](C(=O)[O-])[NH3+])NC=O,1
2743,unnamed,S=CN1CCN(C=S)CC1,0
2744,Palmitoylethanolamide,CCCCCCCCCCCCCCCC(=O)NCCO,1
2745,unnamed,CSc1nnnc2ccccc12,0
2746,unnamed,NC(CSCC(N)C(=O)O)C(=O)O,0
2747,"N,N'-bis(3-ammoniopropyl)butane-1,4-diaminium",C(CC[NH2+]CCC[NH3+])C[NH2+]CCC[NH3+],1
2748,unnamed,c1ccc2c(c1)Sc1ccccc1S2,0
2749,5'-Xanthylate(2-),C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)NC(=O)NC2=O,1
2750,unnamed,Cc1nc(N)nc2c1CCC(O)S2,0
2751,"amino{[(4S)-4-amino-5,5-dihydroxypentyl]amino}methaniminium",C(C[C@@H](C(O)O)N)C[NH+]=C(N)N,1
2752,unnamed,CCC1SC(C)C(=O)NC1=O,0
2753,Decaprenyl diphosphate,CC(=CCC/C(=C/CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\CC/C(=C\\COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,1
2754,unnamed,NCCN(CCN)CCN,0
2755,"1'-[2-[4-(trifluoromethyl)phenyl]ethyl]spiro[1H-3,1-benzoxazine-4,4'-piperidine]-2-one",C1CN(CCC12C3=CC=CC=C3NC(=O)O2)CCC4=CC=C(C=C4)C(F)(F)F,1
2756,unnamed,NC(CCSC(F)F)C(=O)O,0
2757,unnamed,N=C(CSS(=O)(=O)O)NC1CC1,0
2758,unnamed,COc1ccc(CCNC=O)cc1OC,0
2759,Tridecactide,CC(C)[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CO)N,1
2760,unnamed,C1NNCN2CNNCN12,0
2761,unnamed,COc1ccc(C(C)=NN)cc1,0
2762,Verapamil,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,1
2763,Cenicriviroc,CCCCOCCOC1=CC=C(C=C1)C2=CC/3=C(C=C2)N(CCC/C(=C3)/C(=O)NC4=CC=C(C=C4)[S@@](=O)CC5=CN=CN5CCC)CC(C)C,1
2764,unnamed,CCOC(=O)C1=C(N)SCCC1,0
2765,unnamed,NCCSS(=O)(=O)CCN,0
2766,unnamed,COc1ccc2ccccc2c1Br,0
2767,"[(1S,4R,6S,7E,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)NC1CCCCC/C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
2768,"(2R,3R)-1-benzyl-2-methylpiperidin-3-ol",C[C@@H]1[C@H](CCCN1CC2=CC=CC=C2)O,1
2769,alpha-linolenoyl-CoA(4-),CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
2770,unnamed,N#Cc1cscc1C#N,0
2771,Imidazole-4-acetaldehyde,C1=C(NC=N1)CC=O,1
2772,Adenosine diphosphate ribose,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)O)N,1
2773,unnamed,O=C1OCc2cnccc21,0
2774,unnamed,CC(=O)Nc1ccccc1,0
2775,"4E,15Z-Bilirubin IXa",CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C/4\\C(=C(C(=O)N4)C=C)C,1
2776,unnamed,N#Cc1ccsc1C#N,0
2777,unnamed,CC1=NNC(=O)C12CC2,0
2778,Aspirin,CC(=O)OC1=CC=CC=C1C(=O)O,1
2779,unnamed,N#CC(Cc1ccccc1)C(N)=O,0
2780,unnamed,CCCCCCCCCOC(=S)NC,0
2781,unnamed,Oc1cc2c(Cl)cccc2nn1,0
2782,unnamed,Cc1nnc2scnn12,0
2783,Sodium valproate,CCCC(CCC)C(=O)[O-].[Na+],1
2784,Thymidine-methyl-T,[3H]CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,1
2785,unnamed,CCCCN(CCCC)C(=N)OC,0
2786,unnamed,N=C1NC(=O)CS1,0
2787,S-adenosylmethionine,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1
2788,H-D-Lys-D-Leu-D-Leu-D-Leu-D-Leu-D-Lys-D-Leu-D-Leu-D-Leu-D-Leu-D-Lys-D-Leu-D-Leu-D-Leu-D-Leu-D-Lys-D-Leu-D-Leu-D-Leu-D-Leu-D-Lys-OH,CC(C)C[C@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)O)NC(=O)[C@@H](CCCCN)N,1
2789,unnamed,O=S(=O)(O)SCC1=NCCN1,0
2790,Sulodexide,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)OC,1
2791,unnamed,Cc1n[nH]c2c1NC(=O)OC2C,0
2792,unnamed,N#CC1=C(C#N)SCCCS1,0
2793,unnamed,CCNC(=O)c1ccccc1S(C)=O,0
2794,unnamed,Cc1ccc(C=C2CCOC2=O)cc1,0
2795,Best,C1C[Se]C2=C([Se]1)SC(=C3SC4=C(S3)[Se]CC[Se]4)S2,1
2796,unnamed,O=Nc1ccc(O)cc1Cc1ccccc1,0
2797,Phosphoaminophosphonic acid-adenylate ester,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N,1
2798,unnamed,CCOC1OCN(C)CC1(C)C,0
2799,unnamed,O=C1OC2CSCC2O1,0
2800,Enisamium iodide,C[N+]1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2.[I-],1
2801,2'-Deoxyinosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)CO)O,1
2802,unnamed,Nc1nc(O)c(N)c(C(=O)O)n1,0
2803,unnamed,CCOC(C)CCCS(=O)(=O)O,0
2804,unnamed,Cc1ccc(O)c(N=O)c1,0
2805,6-Methyl-1H-indole-2-carboxylic acid,CC1=CC2=C(C=C1)C=C(N2)C(=O)O,1
2806,unnamed,CCCCCCC(C)S(=O)(=O)O,0
2807,unnamed,S=c1[nH]nc2scnn12,0
2808,Solu-Medrol,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O.[Na+],1
2809,Thiamine(1+) triphosphate(4-),CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-],1
2810,unnamed,NCCSSCCCCSSCCN,0
2811,unnamed,NCCCNCCSP(=O)(O)O,0
